TransactionID,AccountID,Date,Type,Amount,Fee
2572,78.0,2020-06-29 03:27:33,Deposit,742.1799999999998,50
2573,46.0,2020-07-07 11:34:03,Deposit,1113.71,50
2574,16.0,2020-07-11 08:53:54,Deposit,2137.84,50
2575,34.0,2020-07-15 17:26:45,Deposit,1972.62,50
2576,96.0,2020-07-18 00:47:23,Deposit,2564.44,50
2577,53.0,2020-07-23 20:21:33,Deposit,1914.33,50
2578,124.0,2020-07-25 17:19:18,Transfer,2345.43,0
2579,122.0,2020-07-27 08:59:52,Transfer,1803.44,0
258,47.0,2002-02-26 04:24:55,Deposit,1703.3,50
2580,124.0,2020-07-27 12:10:41,Withdrawal,1797.62,100
2581,10.0,2020-07-29 02:18:27,Withdrawal,2107.89,100
2582,68.0,2020-08-02 15:29:22,Deposit,1777.22,50
2583,21.0,2020-08-10 11:57:29,Deposit,1268.86,50
2584,72.0,2020-08-10 23:40:46,Withdrawal,2320.21,100
2585,129.0,2020-08-11 19:17:02,Deposit,1357.48,5
2586,119.0,2020-08-13 12:42:28,Deposit,122.45,50
2587,87.0,2020-08-18 18:13:39,Deposit,756.7999999999998,50
2588,55.0,2020-08-24 17:30:05,Deposit,1308.61,50
2589,69.0,2020-09-07 18:16:09,Transfer,2660.38,0
259,123.0,2002-02-26 12:35:41,Deposit,2818.05,50
2590,96.0,2020-09-13 02:21:24,Deposit,2244.48,50
2591,16.0,2020-09-17 17:43:14,Deposit,586.89,50
2592,100.0,2020-09-18 10:58:38,Deposit,2806.27,50
2593,88.0,2020-09-25 18:38:15,Deposit,2902.36,5
2594,44.0,2020-09-28 12:56:20,Transfer,2283.18,0
2595,6.0,2020-10-06 13:37:43,Transfer,2468.79,0
2596,140.0,2020-10-07 19:12:25,Deposit,1433.71,50
2597,51.0,2020-10-08 08:24:20,Deposit,1089.36,50
2598,87.0,2020-10-09 12:02:52,Deposit,1336.51,50
2599,46.0,2020-10-09 22:21:13,Deposit,2644.96,50
26,42.0,2000-03-13 15:57:27,Transfer,1315.98,0
260,64.0,2002-03-01 03:58:47,Transfer,2091.87,0
2600,114.0,2020-10-11 23:53:36,Deposit,2392.29,5
2601,23.0,2020-10-18 01:13:26,Deposit,335.57,50
2602,35.0,2020-10-21 12:25:56,Deposit,362.41,50
2603,20.0,2020-10-21 19:21:27,Transfer,1365.8,0
2604,85.0,2020-10-27 10:37:19,Withdrawal,1010.86,100
2605,140.0,2020-10-28 08:08:28,Deposit,2968.32,50
2606,39.0,2020-10-28 13:44:35,Deposit,1852.07,50
2607,84.0,2020-11-01 04:05:17,Withdrawal,848.1,100
2608,106.0,2020-11-02 21:36:39,Deposit,1132.84,5
2609,47.0,2020-11-08 05:57:37,Deposit,2977.73,50
261,113.0,2002-03-11 16:15:31,Deposit,542.04,50
2610,91.0,2020-11-08 13:22:38,Deposit,2312.58,50
2611,145.0,2020-11-11 18:51:37,Deposit,264.69,50
2612,52.0,2020-11-12 08:46:46,Deposit,2113.28,50
2613,54.0,2020-11-14 10:08:01,Deposit,1171.62,5
2614,63.0,2020-11-14 14:24:55,Withdrawal,2172.88,100
2615,114.0,2020-11-19 21:11:57,Transfer,2088.79,0
2616,77.0,2020-11-21 02:34:46,Deposit,2195.06,50
2617,6.0,2020-11-25 03:07:23,Transfer,1439.19,0
2618,142.0,2020-11-26 18:35:14,Deposit,2986.0,5
2619,116.0,2020-11-27 04:48:22,Deposit,1124.75,50
262,148.0,2002-03-17 05:08:22,Withdrawal,1361.79,100
2620,133.0,2020-11-27 10:26:04,Deposit,1092.67,50
2621,7.0,2020-12-01 19:33:20,Deposit,1330.65,50
2622,124.0,2020-12-02 13:01:38,Withdrawal,571.37,100
2623,32.0,2020-12-11 18:21:37,Deposit,2579.63,50
2624,98.0,2020-12-13 20:50:11,Deposit,311.24,50
2625,53.0,2020-12-16 07:10:15,Deposit,1918.19,50
2626,68.0,2020-12-16 08:12:46,Deposit,1457.7,50
2627,1.0,2020-12-16 17:30:36,Deposit,1433.97,50
2628,123.0,2020-12-17 15:55:11,Deposit,1782.89,50
2629,124.0,2020-12-20 07:12:32,Transfer,2038.4,0
263,51.0,2002-03-17 20:53:36,Deposit,1335.86,50
2630,143.0,2020-12-27 23:31:57,Deposit,1165.83,50
2631,143.0,2020-12-28 02:08:46,Deposit,10.51,50
2632,35.0,2020-12-28 03:27:48,Deposit,968.79,50
2633,48.0,2020-12-29 13:07:21,Deposit,1975.35,50
2634,68.0,2021-01-01 13:29:11,Deposit,2263.2,50
2635,51.0,2021-01-04 07:06:27,Deposit,608.79,50
2636,111.0,2021-01-04 19:19:02,Deposit,460.35,5
2637,69.0,2021-01-06 20:58:28,Deposit,223.52,5
2638,77.0,2021-01-09 19:10:25,Deposit,2023.76,50
2639,91.0,2021-01-12 13:35:29,Deposit,1409.04,50
264,100.0,2002-03-19 03:25:16,Deposit,1538.89,50
2640,115.0,2021-01-14 20:39:33,Deposit,1883.09,50
2641,148.0,2021-01-16 10:37:23,Deposit,1117.07,5
2642,35.0,2021-01-18 01:39:11,Deposit,498.29,50
2643,7.0,2021-01-18 23:40:19,Deposit,617.39,50
2644,78.0,2021-01-21 16:21:41,Deposit,1388.31,50
2645,110.0,2021-01-24 07:44:41,Transfer,2619.07,0
2646,145.0,2021-01-25 12:42:29,Deposit,2144.27,50
2647,127.0,2021-01-29 16:55:20,Deposit,865.99,50
2648,118.0,2021-01-30 20:09:41,Withdrawal,902.07,100
2649,46.0,2021-02-01 04:25:16,Deposit,2414.97,50
265,109.0,2002-03-19 09:43:02,Deposit,862.0399999999998,50
2650,143.0,2021-02-06 13:03:19,Deposit,1830.89,50
2651,7.0,2021-02-06 17:02:48,Deposit,2641.71,50
2652,92.0,2021-02-09 17:58:25,Deposit,614.61,50
2653,64.0,2021-02-14 15:59:25,Deposit,775.6599999999999,5
2654,109.0,2021-02-14 23:08:03,Deposit,1572.96,50
2655,39.0,2021-02-15 21:55:51,Deposit,1566.86,50
2656,58.0,2021-02-26 23:42:55,Deposit,273.17,50
2657,23.0,2021-02-28 12:48:41,Deposit,2098.3,50
2658,114.0,2021-03-05 11:32:54,Deposit,929.08,5
2659,110.0,2021-03-09 14:31:19,Deposit,1079.66,5
266,36.0,2002-03-23 06:33:55,Withdrawal,572.03,100
2660,58.0,2021-03-12 16:34:18,Deposit,2954.79,50
2661,15.0,2021-03-13 21:30:43,Withdrawal,404.51,100
2662,146.0,2021-03-15 15:19:04,Transfer,330.83,0
2663,121.0,2021-03-15 21:46:00,Deposit,192.93,5
2664,36.0,2021-03-16 06:22:12,Transfer,1673.87,0
2665,47.0,2021-03-16 11:06:07,Deposit,2875.13,50
2666,91.0,2021-03-20 16:48:18,Deposit,2732.92,50
2667,121.0,2021-03-23 10:41:48,Deposit,1924.25,5
2668,48.0,2021-03-24 19:23:36,Deposit,1410.3,50
2669,127.0,2021-03-25 10:26:47,Deposit,2265.79,50
267,96.0,2002-03-23 11:36:20,Deposit,1250.48,50
2670,127.0,2021-03-29 17:48:00,Deposit,29.8,50
2671,114.0,2021-03-30 06:31:36,Deposit,2725.24,5
2672,119.0,2021-04-01 21:56:25,Deposit,2377.83,50
2673,87.0,2021-04-04 09:02:17,Deposit,1830.18,50
2674,20.0,2021-04-09 21:25:44,Transfer,235.45,0
2675,87.0,2021-04-10 04:04:05,Deposit,2038.88,50
2676,44.0,2021-04-10 21:24:33,Transfer,1176.28,0
2677,123.0,2021-04-11 05:51:18,Deposit,2468.13,50
2678,115.0,2021-04-11 06:27:37,Deposit,1606.69,50
2679,82.0,2021-04-12 22:55:57,Deposit,670.48,50
268,6.0,2002-03-26 14:11:35,Withdrawal,575.29,100
2680,133.0,2021-04-20 09:24:52,Deposit,1803.84,50
2681,119.0,2021-04-21 23:00:49,Deposit,1927.72,50
2682,129.0,2021-04-25 06:50:26,Withdrawal,1276.49,100
2683,45.0,2021-04-25 10:14:17,Deposit,2012.12,50
2684,78.0,2021-04-26 00:08:18,Deposit,848.24,50
2685,124.0,2021-04-27 10:53:22,Transfer,2111.18,0
2686,136.0,2021-04-29 17:39:01,Deposit,1860.57,50
2687,133.0,2021-05-01 22:54:47,Deposit,311.73,50
2688,122.0,2021-05-04 13:49:55,Transfer,2646.15,0
2689,122.0,2021-05-05 21:00:45,Withdrawal,537.21,100
269,45.0,2002-04-01 21:55:41,Deposit,488.81,50
2690,10.0,2021-05-11 08:02:40,Withdrawal,2943.36,100
2691,5.0,2021-05-19 02:57:35,Deposit,1666.69,50
2692,47.0,2021-05-26 16:10:27,Deposit,963.44,50
2693,77.0,2021-05-28 23:32:49,Deposit,147.51,50
2694,88.0,2021-05-30 16:03:07,Deposit,1668.11,5
2695,90.0,2021-06-01 09:54:44,Deposit,2357.94,50
2696,48.0,2021-06-01 15:30:02,Deposit,1981.51,50
2697,86.0,2021-06-02 21:27:34,Deposit,726.19,5
2698,89.0,2021-06-09 17:23:30,Withdrawal,505.12,100
2699,6.0,2021-06-13 11:04:15,Withdrawal,229.99,100
27,142.0,2000-03-17 04:43:19,Transfer,2777.47,0
270,86.0,2002-04-04 18:47:53,Deposit,2796.02,5
2700,11.0,2021-06-16 10:15:20,Transfer,1329.69,0
2701,21.0,2021-06-16 14:31:18,Deposit,122.89,50
2702,129.0,2021-06-16 21:30:09,Deposit,42.49,5
2703,100.0,2021-06-24 22:52:17,Deposit,35.53,50
2704,122.0,2021-06-25 04:16:42,Transfer,2572.73,0
2705,127.0,2021-06-28 08:17:35,Deposit,678.4,50
2706,124.0,2021-07-05 15:05:30,Withdrawal,620.03,100
2707,122.0,2021-07-05 19:03:58,Deposit,512.62,5
2708,129.0,2021-07-06 14:37:30,Withdrawal,1686.46,100
2709,63.0,2021-07-11 10:37:47,Transfer,841.5599999999998,0
271,5.0,2002-04-07 15:33:56,Deposit,626.18,50
2710,28.0,2021-07-13 01:20:49,Deposit,562.39,50
2711,54.0,2021-07-20 15:35:50,Withdrawal,168.68,100
2712,146.0,2021-07-22 09:03:08,Deposit,186.21,5
2713,133.0,2021-07-24 04:42:29,Deposit,592.29,50
2714,16.0,2021-07-26 16:11:33,Deposit,1324.42,50
2715,123.0,2021-08-11 14:47:51,Deposit,141.31,50
2716,52.0,2021-08-15 00:36:53,Deposit,597.97,50
2717,7.0,2021-08-23 14:00:14,Deposit,2153.44,50
2718,66.0,2021-08-25 00:05:58,Deposit,294.89,50
2719,68.0,2021-08-27 15:40:04,Deposit,2137.03,50
272,91.0,2002-04-08 16:02:18,Deposit,1197.24,50
2720,79.0,2021-08-27 15:55:52,Deposit,1629.23,50
2721,36.0,2021-09-01 11:08:02,Withdrawal,910.38,100
2722,51.0,2021-09-02 00:39:03,Deposit,353.18,50
2723,133.0,2021-09-08 15:09:33,Deposit,2424.65,50
2724,108.0,2021-09-09 14:50:18,Deposit,2654.81,50
2725,48.0,2021-09-15 18:40:38,Deposit,890.76,50
2726,48.0,2021-09-16 19:38:01,Deposit,1863.01,50
2727,136.0,2021-09-17 02:24:26,Deposit,1129.67,50
2728,48.0,2021-09-21 04:59:11,Deposit,2574.71,50
2729,119.0,2021-09-22 06:00:43,Deposit,769.39,50
273,48.0,2002-04-09 05:27:18,Deposit,1335.78,50
2730,36.0,2021-09-23 13:06:57,Withdrawal,166.02,100
2731,67.0,2021-09-25 07:41:40,Deposit,1597.77,50
2732,11.0,2021-09-25 11:42:28,Transfer,220.46,0
2733,106.0,2021-09-25 19:18:36,Withdrawal,2472.9,100
2734,2.0,2021-09-26 08:41:13,Deposit,827.85,50
2735,88.0,2021-09-27 04:20:00,Transfer,262.14,0
2736,144.0,2021-09-27 13:13:26,Deposit,1745.66,5
2737,2.0,2021-09-27 13:58:43,Deposit,1812.92,50
2738,113.0,2021-10-08 11:27:02,Deposit,361.78,50
2739,95.0,2021-10-17 13:01:54,Withdrawal,73.01,100
274,109.0,2002-04-15 23:59:30,Deposit,2260.35,50
2740,148.0,2021-10-18 07:51:16,Transfer,2277.15,0
2741,15.0,2021-10-21 21:02:32,Deposit,621.23,5
2742,35.0,2021-10-26 22:57:01,Deposit,307.81,50
2743,45.0,2021-10-27 23:09:32,Deposit,508.93,50
2744,85.0,2021-10-28 20:36:55,Deposit,373.11,5
2745,109.0,2021-10-30 10:25:18,Deposit,2316.13,50
2746,123.0,2021-11-07 12:24:16,Deposit,640.0,50
2747,78.0,2021-11-07 15:54:14,Deposit,494.28,50
2748,6.0,2021-11-07 17:50:04,Deposit,2186.04,5
2749,148.0,2021-11-21 03:04:58,Withdrawal,244.65,100
275,93.0,2002-04-19 15:54:26,Deposit,1372.91,5
2750,84.0,2021-11-21 23:48:14,Withdrawal,2663.88,100
2751,58.0,2021-11-24 22:18:33,Deposit,687.76,50
2752,109.0,2021-11-27 20:29:44,Deposit,93.63,50
2753,141.0,2021-12-04 13:20:08,Transfer,1142.13,0
2754,95.0,2021-12-06 11:57:06,Transfer,2848.65,0
2755,21.0,2021-12-09 02:52:09,Deposit,1418.56,50
2756,141.0,2021-12-10 01:14:08,Deposit,12.52,5
2757,87.0,2021-12-12 16:05:12,Deposit,2990.09,50
2758,67.0,2021-12-13 18:22:13,Deposit,2262.87,50
2759,35.0,2021-12-16 17:19:37,Deposit,1464.55,50
276,22.0,2002-04-22 18:19:31,Withdrawal,471.12,100
2760,118.0,2021-12-17 18:51:26,Withdrawal,476.76,100
2761,139.0,2021-12-19 21:16:36,Withdrawal,2912.41,100
2762,110.0,2021-12-23 04:06:35,Withdrawal,975.17,100
2763,114.0,2021-12-24 20:17:01,Transfer,2977.87,0
2764,69.0,2021-12-25 11:16:49,Transfer,1248.53,0
2765,146.0,2022-01-04 16:00:59,Deposit,763.2999999999998,5
2766,6.0,2022-01-06 13:27:42,Deposit,749.7,5
2767,111.0,2022-01-06 18:59:44,Withdrawal,626.86,100
2768,47.0,2022-01-07 17:22:30,Deposit,1064.3,50
2769,42.0,2022-01-08 10:29:29,Transfer,328.33,0
277,20.0,2002-04-23 00:53:39,Transfer,2826.08,0
2770,95.0,2022-01-08 13:31:43,Transfer,2334.81,0
2771,122.0,2022-01-08 16:01:42,Withdrawal,2097.42,100
2772,148.0,2022-01-13 14:12:43,Transfer,420.61,0
2773,58.0,2022-01-15 11:39:42,Deposit,1031.94,50
2774,34.0,2022-01-16 21:26:37,Deposit,2621.74,50
2775,130.0,2022-01-20 05:01:28,Deposit,1282.84,5
2776,20.0,2022-01-22 21:37:32,Transfer,762.24,0
2777,110.0,2022-01-23 17:50:40,Withdrawal,1710.2,100
2778,20.0,2022-01-25 05:27:16,Deposit,1785.1,5
2779,58.0,2022-01-25 19:24:43,Deposit,857.98,50
278,84.0,2002-04-24 11:27:40,Deposit,510.41,5
2780,45.0,2022-01-27 11:18:50,Deposit,462.69,50
2781,79.0,2022-01-31 16:48:12,Deposit,1930.53,50
2782,87.0,2022-02-01 17:38:41,Deposit,2036.92,50
2783,143.0,2022-02-04 14:25:08,Deposit,2640.34,50
2784,141.0,2022-02-05 02:25:44,Withdrawal,2138.5,100
2785,22.0,2022-02-06 13:22:02,Deposit,2309.17,5
2786,58.0,2022-02-08 15:41:19,Deposit,464.63,50
2787,85.0,2022-03-03 00:25:26,Transfer,2886.2,0
2788,20.0,2022-03-03 04:37:41,Withdrawal,390.57,100
2789,114.0,2022-03-05 02:34:52,Deposit,1433.35,5
279,29.0,2002-04-29 06:18:59,Deposit,2347.14,50
2790,53.0,2022-03-05 17:44:08,Deposit,119.29,50
2791,118.0,2022-03-09 05:38:08,Withdrawal,37.27,100
2792,29.0,2022-03-09 14:14:15,Deposit,1371.48,50
2793,84.0,2022-03-11 20:40:24,Transfer,1440.33,0
2794,140.0,2022-03-14 15:32:48,Deposit,1977.75,50
2795,32.0,2022-03-14 23:45:43,Deposit,2813.73,50
2796,140.0,2022-03-18 10:58:26,Deposit,1929.3,50
2797,141.0,2022-03-19 12:40:08,Withdrawal,795.0499999999998,100
2798,58.0,2022-03-21 22:23:19,Deposit,1890.18,50
2799,140.0,2022-03-24 15:25:05,Deposit,460.19,50
28,88.0,2000-03-19 21:50:09,Withdrawal,2200.0,100
280,78.0,2002-04-30 02:13:13,Deposit,443.51,50
2800,39.0,2022-03-31 12:50:57,Deposit,2607.77,50
2801,29.0,2022-03-31 18:20:23,Deposit,2338.41,50
2802,127.0,2022-04-03 10:16:37,Deposit,1449.05,50
2803,24.0,2022-04-06 21:29:07,Deposit,54.03,50
2804,29.0,2022-04-12 01:08:25,Deposit,2430.34,50
2805,66.0,2022-04-13 10:20:42,Deposit,344.86,50
2806,11.0,2022-04-24 08:51:56,Withdrawal,2728.06,100
2807,23.0,2022-04-24 12:11:16,Deposit,2186.28,50
2808,118.0,2022-04-25 00:15:34,Deposit,1503.34,5
2809,36.0,2022-04-29 15:08:50,Withdrawal,2281.42,100
281,106.0,2002-05-05 23:14:29,Withdrawal,2483.98,100
2810,92.0,2022-04-30 08:44:35,Deposit,2824.02,50
2811,64.0,2022-05-01 11:01:44,Transfer,1074.52,0
2812,40.0,2022-05-05 00:13:21,Withdrawal,894.0599999999998,100
2813,124.0,2022-05-09 01:31:50,Transfer,1468.68,0
2814,136.0,2022-05-09 09:23:46,Deposit,1018.8,50
2815,108.0,2022-05-15 02:59:46,Deposit,966.32,50
2816,56.0,2022-05-16 12:31:27,Deposit,1650.92,50
2817,46.0,2022-05-18 07:44:54,Deposit,2283.71,50
2818,96.0,2022-05-19 10:52:59,Deposit,522.37,50
2819,38.0,2022-05-21 08:39:29,Deposit,317.39,5
282,73.0,2002-05-12 10:54:10,Deposit,58.74,50
2820,113.0,2022-05-21 10:16:52,Deposit,697.67,50
2821,69.0,2022-05-22 10:01:35,Deposit,2816.41,5
2822,8.0,2022-05-29 03:40:12,Deposit,435.0,50
2823,32.0,2022-05-30 16:11:35,Deposit,716.83,50
2824,59.0,2022-06-02 09:54:22,Transfer,1680.58,0
2825,73.0,2022-06-14 04:28:25,Deposit,2193.81,50
2826,85.0,2022-06-17 04:06:25,Withdrawal,197.9,100
2827,75.0,2022-06-17 10:36:20,Deposit,2449.2,50
2828,75.0,2022-06-18 09:12:44,Deposit,1449.59,50
2829,40.0,2022-06-20 16:31:39,Withdrawal,1888.44,100
283,7.0,2002-05-14 17:23:53,Deposit,274.4,50
2830,87.0,2022-06-24 11:41:43,Deposit,1897.51,50
2831,53.0,2022-06-25 07:37:05,Deposit,424.34,50
2832,42.0,2022-06-26 19:45:23,Deposit,847.5499999999998,5
2833,148.0,2022-06-27 03:33:19,Deposit,2733.85,5
2834,83.0,2022-06-27 11:42:09,Deposit,430.8,5
2835,35.0,2022-06-27 16:26:32,Deposit,335.83,50
2836,88.0,2022-06-29 14:58:12,Transfer,791.47,0
2837,11.0,2022-07-05 19:25:16,Transfer,2932.52,0
2838,45.0,2022-07-12 04:59:56,Deposit,1671.81,50
2839,47.0,2022-07-13 19:49:58,Deposit,785.46,50
284,115.0,2002-05-15 01:17:08,Deposit,2714.44,50
2840,140.0,2022-07-14 11:49:00,Deposit,124.2,50
2841,129.0,2022-07-17 02:36:40,Deposit,1991.41,5
2842,56.0,2022-07-23 05:58:31,Deposit,429.01,50
2843,142.0,2022-07-25 04:30:59,Deposit,521.62,5
2844,83.0,2022-07-29 17:14:22,Deposit,1720.54,5
2845,121.0,2022-07-30 01:02:12,Deposit,868.4,5
2846,93.0,2022-08-07 14:28:38,Withdrawal,1139.38,100
2847,28.0,2022-08-11 03:32:06,Deposit,145.26,50
2848,129.0,2022-08-17 06:33:40,Transfer,2875.99,0
2849,122.0,2022-08-19 13:50:53,Transfer,1974.93,0
285,91.0,2002-05-19 02:59:33,Deposit,2517.56,50
2850,24.0,2022-08-20 08:15:38,Deposit,2451.94,50
2851,35.0,2022-08-23 19:09:38,Deposit,188.14,50
2852,93.0,2022-08-28 16:25:29,Transfer,374.94,0
2853,109.0,2022-09-07 09:27:55,Deposit,757.7899999999998,50
2854,7.0,2022-09-10 05:20:43,Deposit,1607.22,50
2855,98.0,2022-09-11 21:20:15,Deposit,2099.01,50
2856,140.0,2022-09-15 02:52:30,Deposit,1185.27,50
2857,87.0,2022-09-16 00:05:35,Deposit,1358.94,50
2858,146.0,2022-09-18 09:15:11,Transfer,2843.04,0
2859,89.0,2022-09-18 11:24:24,Withdrawal,2095.57,100
286,29.0,2002-05-21 04:02:46,Deposit,1355.68,50
2860,145.0,2022-09-21 21:02:45,Deposit,2290.46,50
2861,66.0,2022-09-26 20:29:00,Deposit,2239.96,50
2862,134.0,2022-10-02 12:39:27,Deposit,2137.7,50
2863,95.0,2022-10-06 11:38:36,Transfer,503.37,0
2864,110.0,2022-10-13 13:31:46,Withdrawal,1674.23,100
2865,83.0,2022-10-19 06:59:38,Deposit,2114.17,5
2866,89.0,2022-10-20 05:49:28,Deposit,1752.35,5
2867,122.0,2022-10-21 16:47:33,Deposit,842.34,5
2868,72.0,2022-10-23 23:39:48,Deposit,704.47,5
2869,23.0,2022-10-25 22:26:06,Deposit,1453.84,50
287,39.0,2002-05-25 01:17:41,Deposit,1512.18,50
2870,139.0,2022-10-28 07:22:13,Deposit,877.2899999999998,5
2871,22.0,2022-11-03 03:41:48,Transfer,1547.81,0
2872,118.0,2022-11-06 20:38:42,Withdrawal,613.09,100
2873,2.0,2022-11-08 05:59:54,Deposit,2610.9,50
2874,144.0,2022-11-09 04:30:44,Transfer,822.15,0
2875,47.0,2022-11-10 22:57:14,Deposit,2688.14,50
2876,113.0,2022-11-15 09:09:18,Deposit,286.31,50
2877,5.0,2022-11-17 17:11:40,Deposit,1451.7,50
2878,130.0,2022-11-21 02:30:06,Withdrawal,527.17,100
2879,73.0,2022-11-25 23:49:49,Deposit,373.44,50
288,29.0,2002-05-28 22:16:52,Deposit,516.98,50
2880,139.0,2022-11-28 13:28:43,Deposit,1426.98,5
2881,116.0,2022-11-29 19:59:18,Deposit,1579.09,50
2882,56.0,2022-12-02 08:01:16,Deposit,1810.41,50
2883,121.0,2022-12-02 15:32:08,Withdrawal,1614.71,100
2884,55.0,2022-12-09 03:43:40,Deposit,1425.33,50
2885,32.0,2022-12-13 07:14:34,Deposit,260.79,50
2886,88.0,2022-12-15 07:05:04,Deposit,2660.36,5
2887,58.0,2022-12-19 21:55:27,Deposit,1277.22,50
2888,86.0,2022-12-20 21:06:03,Deposit,2779.78,5
2889,109.0,2022-12-20 23:47:14,Deposit,1718.4,50
289,95.0,2002-05-30 18:59:00,Withdrawal,239.43,100
2890,38.0,2022-12-23 05:25:19,Deposit,806.85,5
2891,66.0,2022-12-25 18:30:45,Deposit,701.17,50
2892,2.0,2023-01-01 00:00:00,Bonus,500.0,0
2893,5.0,2023-01-01 00:00:00,Bonus,500.0,0
2894,7.0,2023-01-01 00:00:00,Bonus,500.0,0
2895,8.0,2023-01-01 00:00:00,Bonus,500.0,0
2896,16.0,2023-01-01 00:00:00,Bonus,500.0,0
2897,21.0,2023-01-01 00:00:00,Bonus,500.0,0
2898,23.0,2023-01-01 00:00:00,Bonus,500.0,0
2899,24.0,2023-01-01 00:00:00,Bonus,500.0,0
29,47.0,2000-03-22 15:13:48,Deposit,888.36,50
290,142.0,2002-05-31 09:54:10,Transfer,659.85,0
2900,28.0,2023-01-01 00:00:00,Bonus,500.0,0
2901,29.0,2023-01-01 00:00:00,Bonus,500.0,0
2902,32.0,2023-01-01 00:00:00,Bonus,500.0,0
2903,34.0,2023-01-01 00:00:00,Bonus,500.0,0
2904,35.0,2023-01-01 00:00:00,Bonus,500.0,0
2905,39.0,2023-01-01 00:00:00,Bonus,500.0,0
2906,45.0,2023-01-01 00:00:00,Bonus,500.0,0
2907,46.0,2023-01-01 00:00:00,Bonus,500.0,0
2908,47.0,2023-01-01 00:00:00,Bonus,500.0,0
2909,48.0,2023-01-01 00:00:00,Bonus,500.0,0
291,28.0,2002-06-04 09:00:52,Deposit,603.95,50
2910,53.0,2023-01-01 00:00:00,Bonus,500.0,0
2911,55.0,2023-01-01 00:00:00,Bonus,500.0,0
2912,56.0,2023-01-01 00:00:00,Bonus,500.0,0
2913,58.0,2023-01-01 00:00:00,Bonus,500.0,0
2914,66.0,2023-01-01 00:00:00,Bonus,500.0,0
2915,67.0,2023-01-01 00:00:00,Bonus,500.0,0
2916,68.0,2023-01-01 00:00:00,Bonus,500.0,0
2917,73.0,2023-01-01 00:00:00,Bonus,500.0,0
2918,75.0,2023-01-01 00:00:00,Bonus,500.0,0
2919,77.0,2023-01-01 00:00:00,Bonus,500.0,0
292,73.0,2002-06-06 03:18:53,Deposit,902.68,50
2920,78.0,2023-01-01 00:00:00,Bonus,500.0,0
2921,79.0,2023-01-01 00:00:00,Bonus,500.0,0
2922,82.0,2023-01-01 00:00:00,Bonus,500.0,0
2923,87.0,2023-01-01 00:00:00,Bonus,500.0,0
2924,90.0,2023-01-01 00:00:00,Bonus,500.0,0
2925,91.0,2023-01-01 00:00:00,Bonus,500.0,0
2926,92.0,2023-01-01 00:00:00,Bonus,500.0,0
2927,96.0,2023-01-01 00:00:00,Bonus,500.0,0
2928,98.0,2023-01-01 00:00:00,Bonus,500.0,0
2929,100.0,2023-01-01 00:00:00,Bonus,500.0,0
293,82.0,2002-06-09 08:39:03,Deposit,1052.92,50
2930,108.0,2023-01-01 00:00:00,Bonus,500.0,0
2931,109.0,2023-01-01 00:00:00,Bonus,500.0,0
2932,113.0,2023-01-01 00:00:00,Bonus,500.0,0
2933,115.0,2023-01-01 00:00:00,Bonus,500.0,0
2934,116.0,2023-01-01 00:00:00,Bonus,500.0,0
2935,119.0,2023-01-01 00:00:00,Bonus,500.0,0
2936,123.0,2023-01-01 00:00:00,Bonus,500.0,0
2937,127.0,2023-01-01 00:00:00,Bonus,500.0,0
2938,133.0,2023-01-01 00:00:00,Bonus,500.0,0
2939,134.0,2023-01-01 00:00:00,Bonus,500.0,0
294,82.0,2002-06-25 02:30:11,Deposit,1611.52,50
2940,140.0,2023-01-01 00:00:00,Bonus,500.0,0
2941,143.0,2023-01-01 00:00:00,Bonus,500.0,0
2942,145.0,2023-01-01 00:00:00,Bonus,500.0,0
2943,15.0,2023-01-06 12:05:52,Deposit,1182.95,5
2944,110.0,2023-01-07 02:20:30,Transfer,1861.5,0
2945,108.0,2023-01-07 11:33:07,Deposit,2811.09,50
2946,108.0,2023-01-09 22:47:35,Deposit,1170.94,50
2947,20.0,2023-01-11 15:08:02,Transfer,1904.73,0
2948,72.0,2023-01-12 07:49:48,Deposit,775.4,5
2949,97.0,2023-01-14 06:01:19,Withdrawal,1384.37,100
295,11.0,2002-06-25 05:05:22,Withdrawal,1624.39,100
2950,23.0,2023-01-15 19:22:58,Deposit,2728.64,50
2951,78.0,2023-01-22 14:10:35,Deposit,783.36,50
2952,148.0,2023-01-25 15:01:44,Transfer,1158.13,0
2953,111.0,2023-01-25 19:51:13,Deposit,329.98,5
2954,52.0,2023-01-26 20:35:16,Deposit,279.64,50
2955,109.0,2023-01-27 05:25:20,Deposit,1360.71,50
2956,78.0,2023-01-29 14:58:00,Deposit,2776.63,50
2957,118.0,2023-01-29 17:19:40,Deposit,249.71,5
2958,82.0,2023-01-30 20:02:08,Deposit,1580.92,50
2959,6.0,2023-02-02 10:53:20,Withdrawal,279.86,100
296,4.0,2002-06-26 21:41:14,Transfer,578.65,0
2960,52.0,2023-02-03 04:35:24,Deposit,1052.17,50
2961,98.0,2023-02-09 20:35:30,Deposit,2528.89,50
2962,143.0,2023-02-14 06:20:47,Deposit,378.47,50
2963,136.0,2023-02-17 00:00:00,Deposit,896938.8,50
2964,64.0,2023-02-21 21:38:29,Deposit,261.3,5
2965,79.0,2023-02-26 15:14:25,Deposit,1405.86,50
2966,22.0,2023-03-19 01:40:15,Withdrawal,1704.33,100
2967,7.0,2023-03-21 08:50:12,Deposit,2657.91,50
